ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
51,VIRGINIA,VA,51059,Fairfax,51059461100,"Census Tract 4611, Fairfax County, Virginia",2.505304680624,7189,523,2645,87,2603,95,456,392,101,70,73683,9612,226,160,1139,159,1984,299,482,189,256,124,2394,633,318,248,390,174,17,28,65,50,290,144,1,3,6.3,5.1,2.9,1.9,73683.0,9612.0,4.8,3.3,15.8,2.6,27.6,3.6,6.7,2.8,9.8,4.8,33.3,8.5,4.7,3.7,14.7,6.6,0.6,1.1,2.5,1.9,11.1,5.4,0.0,0.0,0.3529,0.246,0.0528,0.2507,0.9024,0.1643,0.5423,0.8643,0.1852,0.6924,2.2842,0.6697,0.487,0.8398,1.3268,0.7147,0.7302,0.539,0.7344,0.8142,0.0,2.8178,0.7352,7.3312,0.5393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,235,3.2,3.1,5271
51,VIRGINIA,VA,51059,Fairfax,51059461201,"Census Tract 4612.01, Fairfax County, Virginia",3.906702044232,4622,235,1545,22,1507,51,121,101,17,18,87513,9795,52,41,880,91,1217,122,224,104,51,49,1220,339,43,59,0,17,0,12,0,17,0,12,0,12,2.6,2.2,0.8,0.9,87513.0,9795.0,1.7,1.3,19.0,1.7,26.3,2.3,4.9,2.2,3.4,3.3,26.4,7.2,1.0,1.3,0.0,1.1,0.0,2.1,0.0,1.1,0.0,2.1,0.0,0.3,0.1196,0.0213,0.0197,0.058,0.2186,0.0059,0.719,0.7994,0.0742,0.1623,1.7549,0.3212,0.3811,0.5077,0.8888,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8623,0.0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,43,0.8,0.9,2661
51,VIRGINIA,VA,51059,Fairfax,51059461202,"Census Tract 4612.02, Fairfax County, Virginia",1.268046227052,6358,554,2711,40,2583,129,352,218,121,91,58382,6686,131,85,502,193,1433,330,425,200,90,63,3804,802,517,213,1118,211,0,17,122,88,99,79,0,17,5.5,3.4,3.1,2.3,58382.0,6686.0,2.9,1.9,7.9,3.1,22.5,4.8,6.7,3.1,3.5,2.4,59.8,11.5,8.8,3.6,41.2,7.8,0.0,1.2,4.7,3.4,3.8,3.0,0.0,0.3,0.3081,0.2711,0.1147,0.1208,0.8147,0.1295,0.1581,0.5636,0.1852,0.1719,1.0788,0.0774,0.8116,0.9329,1.7445,0.9292,0.925,0.0,0.8845,0.457,0.0,2.2665,0.5136,5.9045,0.3082,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,251,143,3.9,2.3,9154
51,VIRGINIA,VA,51059,Fairfax,51059461500,"Census Tract 4615, Fairfax County, Virginia",1.229347995796,6851,411,2485,26,2344,86,273,199,211,100,67752,7547,222,153,823,142,1689,252,489,172,112,84,2757,628,323,197,444,87,12,18,34,40,24,21,12,11,4.0,2.9,5.2,2.4,67752.0,7547.0,4.7,3.2,12.0,1.9,24.7,3.4,7.2,2.5,4.8,3.6,40.2,8.9,5.0,3.1,17.9,3.5,0.5,0.7,1.5,1.7,1.0,0.9,0.2,0.2,0.2146,0.5843,0.072,0.2459,1.1168,0.2285,0.3507,0.711,0.2113,0.306,1.579,0.2177,0.5913,0.8489,1.4402,0.7807,0.768,0.516,0.5822,0.1303,0.5636,2.5601,0.6295,6.6961,0.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,140,2.9,2.1,2686
51,VIRGINIA,VA,51059,Fairfax,51059461601,"Census Tract 4616.01, Fairfax County, Virginia",1.086852805574,8120,854,2987,50,2827,130,906,535,142,111,49164,6748,533,364,791,110,1970,416,453,229,97,64,4735,940,720,315,941,146,0,17,63,47,102,95,0,17,11.2,6.4,3.2,2.4,49164.0,6748.0,9.5,6.3,9.7,1.6,24.3,4.4,5.6,2.8,3.4,2.3,58.3,9.8,9.6,4.1,31.5,4.9,0.0,1.1,2.2,1.7,3.6,3.4,0.0,0.2,0.5937,0.286,0.2043,0.4928,1.5768,0.3783,0.2411,0.6876,0.111,0.1623,1.202,0.0928,0.7988,0.9404,1.7392,0.9271,0.8813,0.0,0.6892,0.441,0.0,2.0115,0.4095,6.5295,0.4072,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,678,246,8.4,2.8,3796
51,VIRGINIA,VA,51059,Fairfax,51059461602,"Census Tract 4616.02, Fairfax County, Virginia",0.62267827846,5592,577,3339,67,2891,216,357,239,40,49,59645,6231,269,254,310,137,510,224,193,99,96,83,3094,653,391,263,2981,296,0,17,114,72,174,121,0,17,6.4,4.1,0.9,1.1,59645.0,6231.0,6.2,5.7,5.5,2.5,9.1,3.9,3.5,1.8,3.3,2.9,55.3,10.2,7.2,4.8,89.3,8.7,0.0,1.0,3.9,2.5,6.0,4.1,0.0,0.3,0.3609,0.0251,0.1051,0.3353,0.8264,0.1343,0.0718,0.0426,0.0229,0.1533,0.2906,0.0112,0.769,0.9021,1.6711,0.8909,0.9894,0.0,0.8441,0.6284,0.0,2.4619,0.5884,5.25,0.2103,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,415,376,7.5,6.5,8823
51,VIRGINIA,VA,51059,Fairfax,51059461700,"Census Tract 4617, Fairfax County, Virginia",0.883460063504,6318,577,2457,76,2334,135,568,312,102,95,51740,6699,260,151,663,110,1232,261,428,182,94,60,4056,712,432,251,765,160,0,17,24,29,151,113,0,17,9.0,5.0,2.7,2.5,51740.0,6699.0,5.9,3.3,10.5,1.8,19.5,3.7,6.9,2.8,4.0,2.6,64.2,9.6,7.2,4.1,31.1,6.5,0.0,1.3,1.0,1.3,6.5,4.8,0.0,0.3,0.4992,0.2231,0.1712,0.3135,1.207,0.2584,0.2789,0.3289,0.1953,0.2251,1.0282,0.0699,0.8398,0.9021,1.7419,0.9282,0.8765,0.0,0.4715,0.6551,0.0,2.0031,0.4063,5.9802,0.3221,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,691,384,11.1,6.0,4048
51,VIRGINIA,VA,51059,Fairfax,51059461801,"Census Tract 4618.01, Fairfax County, Virginia",0.119974632766,1535,159,606,20,599,24,187,144,11,18,48708,6731,109,57,167,49,322,72,139,61,27,19,597,260,159,84,151,51,0,12,2,12,7,12,0,12,12.2,8.6,1.2,1.9,48708.0,6731.0,9.9,5.1,10.9,3.0,21.0,4.2,9.1,3.6,4.5,3.3,38.9,16.5,11.1,5.8,24.9,8.4,0.0,5.2,0.3,2.1,1.2,2.0,0.0,0.8,0.6316,0.0448,0.2112,0.512,1.3996,0.32,0.3039,0.4449,0.3404,0.2762,1.3654,0.1361,0.5742,0.9542,1.5284,0.8265,0.8361,0.0,0.2773,0.1591,0.0,1.2725,0.1778,5.5659,0.2563,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,94,55,6.2,3.5,291
51,VIRGINIA,VA,51059,Fairfax,51059461802,"Census Tract 4618.02, Fairfax County, Virginia",0.62159719286,5278,341,2449,41,2358,81,309,190,128,104,59507,9353,156,90,652,154,907,177,246,118,88,62,2580,485,167,167,1331,193,0,17,93,78,27,30,0,17,5.9,3.6,3.6,2.9,59507.0,9353.0,4.1,2.4,12.4,3.0,17.2,3.2,4.7,2.3,3.7,2.7,48.9,8.6,3.4,3.4,54.3,7.8,0.0,1.3,3.9,3.3,1.1,1.3,0.0,0.3,0.3305,0.3554,0.1067,0.2033,0.9959,0.1932,0.3709,0.1927,0.064,0.1905,0.8181,0.0491,0.6982,0.7813,1.4795,0.801,0.9505,0.0,0.8441,0.1426,0.0,1.9372,0.3844,5.2307,0.2081,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,257,146,4.9,2.7,4671
51,VIRGINIA,VA,51059,Fairfax,51059461901,"Census Tract 4619.01, Fairfax County, Virginia",0.35484125157,4031,351,1390,48,1353,65,335,129,159,85,39535,3721,394,174,602,92,769,123,359,106,95,47,2614,403,557,178,549,89,0,12,73,55,121,70,0,12,8.3,3.3,6.5,3.3,39535.0,3721.0,12.8,5.7,14.9,1.9,19.1,2.6,8.9,2.7,7.0,3.5,64.8,8.3,14.7,4.6,39.5,6.3,0.0,2.3,5.4,4.1,8.9,5.1,0.0,0.3,0.4661,0.7252,0.3435,0.6354,2.1702,0.5618,0.4987,0.2986,0.3308,0.4939,1.622,0.2412,0.8451,0.9755,1.8206,0.9585,0.9191,0.0,0.9117,0.7469,0.0,2.5777,0.6364,8.1905,0.6709,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,3,770,249,19.2,5.6,2023
51,VIRGINIA,VA,51059,Fairfax,51059461902,"Census Tract 4619.02, Fairfax County, Virginia",0.181423152168,2037,281,628,18,589,38,465,246,98,59,16781,2520,142,79,65,20,663,195,91,51,86,44,1667,329,319,127,552,71,0,12,93,57,74,45,0,12,23.1,11.1,8.9,5.0,16781.0,2520.0,12.8,6.6,3.2,1.0,32.5,8.5,4.5,2.6,14.6,7.4,81.8,11.6,17.4,6.5,87.9,11.1,0.0,5.0,15.8,9.8,12.6,7.7,0.0,0.6,0.8804,0.8661,0.9531,0.6354,3.335,0.9016,0.0293,0.9659,0.0555,0.8776,1.9283,0.4344,0.9399,0.9888,1.9287,0.9947,0.9888,0.0,0.9952,0.8612,0.0,2.8452,0.7411,10.0372,0.9058,0,0,1,0,1,0,1,0,0,1,1,1,2,1,0,1,0,0,2,6,477,128,23.4,5.9,484
51,VIRGINIA,VA,51059,Fairfax,51059470100,"Census Tract 4701, Fairfax County, Virginia",2.925850840044,2617,199,964,31,906,50,17,22,45,29,164026,28448,18,18,647,78,612,91,110,44,14,18,732,255,63,65,0,17,0,12,0,17,5,8,0,12,0.6,0.8,4.0,2.4,164026.0,28448.0,1.0,0.9,24.7,3.3,23.4,3.0,4.2,1.7,1.5,2.0,28.0,9.5,2.5,2.6,0.0,1.8,0.0,3.3,0.0,1.9,0.6,0.8,0.0,0.5,0.0117,0.4072,0.0,0.0298,0.4487,0.0342,0.9148,0.6275,0.0427,0.0495,1.6345,0.2481,0.4023,0.7094,1.1117,0.5897,0.0,0.0,0.0,0.0763,0.0,0.0763,0.0091,3.2712,0.0225,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,13,0.5,0.5,2224
51,VIRGINIA,VA,51059,Fairfax,51059470300,"Census Tract 4703, Fairfax County, Virginia",1.344261217444,3205,203,1186,20,1077,72,60,46,64,35,120117,19208,38,33,651,137,873,161,251,87,42,31,533,284,31,56,0,17,0,12,0,17,12,18,8,7,1.9,1.4,4.4,2.4,120117.0,19208.0,1.7,1.5,20.3,4.4,27.2,4.7,7.9,2.7,3.9,2.9,16.6,8.8,1.0,1.8,0.0,1.4,0.0,2.7,0.0,1.6,1.1,1.6,0.2,0.2,0.0779,0.4723,0.0011,0.058,0.6093,0.0685,0.7749,0.8435,0.2679,0.2161,2.1024,0.5544,0.2209,0.5077,0.7286,0.3438,0.0,0.0,0.0,0.1426,0.5636,0.7062,0.0758,4.1465,0.0856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,39,1.3,1.2,1388
51,VIRGINIA,VA,51059,Fairfax,51059470400,"Census Tract 4704, Fairfax County, Virginia",2.209686070426,4676,274,1757,36,1655,84,114,64,52,33,111585,14005,57,51,951,89,1256,140,282,82,113,60,1014,448,58,61,0,17,0,12,0,17,30,27,22,26,2.4,1.4,2.3,1.5,111585.0,14005.0,1.8,1.6,20.3,1.9,26.9,2.5,6.1,1.8,6.8,3.7,21.7,9.5,1.3,1.4,0.0,1.0,0.0,1.8,0.0,1.0,1.8,1.6,0.5,0.6,0.1046,0.1692,0.0043,0.0633,0.3414,0.0161,0.7749,0.8308,0.1414,0.479,2.2261,0.6334,0.3076,0.5609,0.8685,0.4252,0.0,0.0,0.0,0.2504,0.6812,0.9316,0.1132,4.3676,0.1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,30,0.9,0.6,4000
51,VIRGINIA,VA,51059,Fairfax,51059470500,"Census Tract 4705, Fairfax County, Virginia",1.619173177382,5351,405,2178,81,1997,130,196,146,110,92,101833,16125,97,66,1141,191,1445,201,497,263,117,65,1597,562,128,97,495,129,0,17,8,22,74,54,0,17,3.7,2.7,4.5,3.8,101833.0,16125.0,2.7,1.8,21.3,3.1,27.0,3.2,9.4,4.6,5.9,3.2,29.8,10.3,2.5,1.9,22.7,5.9,0.0,1.5,0.4,1.1,3.7,2.7,0.0,0.3,0.197,0.4877,0.008,0.1107,0.8034,0.1236,0.8164,0.8366,0.3559,0.4055,2.4144,0.746,0.43,0.7094,1.1394,0.6046,0.8191,0.0,0.3007,0.449,0.0,1.5688,0.2541,5.926,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,133,4.4,2.4,7033
51,VIRGINIA,VA,51059,Fairfax,51059470600,"Census Tract 4706, Fairfax County, Virginia",0.932620886756,2620,125,1169,17,1106,50,132,73,19,18,110344,16839,72,58,720,124,501,75,314,112,0,17,615,196,104,78,204,64,0,12,9,19,115,72,8,10,5.0,2.8,1.4,1.3,110344.0,16839.0,3.5,2.8,27.5,4.3,19.1,2.7,12.0,4.1,0.0,1.5,23.5,7.4,4.1,3.1,17.5,5.5,0.0,2.7,0.8,1.7,10.4,6.5,0.3,0.4,0.2739,0.0598,0.0048,0.1629,0.5014,0.0407,0.9606,0.2986,0.5331,0.0,1.7923,0.3495,0.3321,0.8132,1.1453,0.6072,0.7626,0.0,0.4156,0.7944,0.6221,2.5947,0.6439,6.0337,0.3312,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20,22,0.8,0.9,2285
51,VIRGINIA,VA,51059,Fairfax,51059470700,"Census Tract 4707, Fairfax County, Virginia",1.366406869858,5245,292,1863,66,1740,86,171,135,36,31,82394,9602,48,35,911,82,1440,133,397,82,58,39,1862,388,150,87,67,36,0,17,0,24,32,23,0,17,3.3,2.5,1.5,1.2,82394.0,9602.0,1.4,1.0,17.4,1.7,27.5,2.0,7.6,1.6,3.3,2.3,35.5,7.1,3.0,1.8,3.6,1.9,0.0,1.7,0.0,1.4,1.8,1.3,0.0,0.3,0.1687,0.0688,0.0283,0.0463,0.3121,0.0123,0.6376,0.8568,0.2476,0.1533,1.8953,0.4168,0.5247,0.7499,1.2746,0.6849,0.4774,0.0,0.0,0.2504,0.0,0.7278,0.0822,4.2098,0.0904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,109,1.4,2.1,3836
51,VIRGINIA,VA,51059,Fairfax,51059470800,"Census Tract 4708, Fairfax County, Virginia",0.76130627105,2967,225,1102,21,1057,50,113,105,116,61,68409,8838,10,15,553,44,837,126,187,75,53,41,937,336,110,81,26,28,0,12,0,17,47,39,0,12,3.8,3.6,7.7,3.8,68409.0,8838.0,0.5,0.8,18.6,2.0,28.2,3.7,6.3,2.5,5.0,3.9,31.6,11.1,3.8,2.8,2.4,2.6,0.0,2.9,0.0,1.6,4.4,3.7,0.0,0.4,0.204,0.8116,0.0699,0.0149,1.1004,0.2263,0.6956,0.8845,0.1542,0.3284,2.0627,0.5288,0.4657,0.8004,1.2661,0.6812,0.4295,0.0,0.0,0.5099,0.0,0.9394,0.1148,5.3686,0.2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,0.9,1.0,2528
51,VIRGINIA,VA,51059,Fairfax,51059470900,"Census Tract 4709, Fairfax County, Virginia",1.694919439946,6990,567,2742,98,2542,142,115,88,71,60,93451,10815,93,73,1482,263,1973,250,655,181,83,86,1589,667,258,168,308,95,0,17,0,24,221,103,94,78,1.7,1.3,2.2,1.8,93451.0,10815.0,2.0,1.5,21.2,2.8,28.2,2.7,9.5,2.6,3.3,3.4,22.7,9.4,3.9,2.5,11.2,3.5,0.0,1.2,0.0,0.9,8.7,4.0,1.3,1.1,0.0646,0.151,0.0139,0.0745,0.304,0.0118,0.8127,0.8845,0.3613,0.1533,2.2118,0.6265,0.3214,0.8068,1.1282,0.5987,0.6754,0.0,0.0,0.7421,0.7733,2.1908,0.4875,5.8348,0.3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,154,3.3,2.2,3214
51,VIRGINIA,VA,51059,Fairfax,51059471000,"Census Tract 4710, Fairfax County, Virginia",0.667954143388,2186,149,896,16,850,46,63,74,29,20,72953,5303,13,16,322,64,543,61,85,44,22,29,648,201,30,56,219,56,0,12,5,14,7,10,0,12,2.9,3.4,2.4,1.6,72953.0,5303.0,0.9,1.1,14.7,2.7,24.8,2.2,3.9,2.0,2.6,3.5,29.6,9.0,1.5,2.8,24.4,6.3,0.0,3.6,0.6,1.7,0.8,1.2,0.0,0.5,0.1377,0.183,0.0539,0.0271,0.4017,0.0278,0.4859,0.7174,0.0331,0.108,1.3444,0.1291,0.4274,0.5971,1.0245,0.5391,0.834,0.0,0.3507,0.1025,0.0,1.2872,0.1794,4.0578,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,37,2.2,1.6,1205
51,VIRGINIA,VA,51059,Fairfax,51059471100,"Census Tract 4711, Fairfax County, Virginia",1.500190826756,6907,528,2397,70,2239,117,467,229,142,99,47807,5705,566,231,740,135,1757,267,518,215,119,79,3034,669,582,294,226,106,0,17,80,75,67,54,0,17,6.8,3.5,3.8,2.6,47807.0,5705.0,11.8,4.8,10.7,2.0,25.4,3.3,7.5,3.2,5.3,3.5,43.9,9.1,9.3,4.7,9.4,4.5,0.0,1.3,3.6,3.4,3.0,2.4,0.0,0.2,0.3839,0.3821,0.2251,0.5961,1.5872,0.3826,0.2874,0.7531,0.2401,0.3528,1.6334,0.2471,0.637,0.9383,1.5753,0.8489,0.6445,0.0,0.827,0.3871,0.0,1.8586,0.3572,6.6545,0.4307,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,631,296,9.1,4.3,3371
51,VIRGINIA,VA,51059,Fairfax,51059471201,"Census Tract 4712.01, Fairfax County, Virginia",0.277826257834,3417,259,1652,58,1533,86,147,82,71,40,52025,7449,38,28,361,97,644,106,208,101,60,44,2069,376,91,73,1222,139,0,12,87,52,69,50,0,12,4.3,2.3,3.4,1.8,52025.0,7449.0,1.5,1.1,10.6,2.8,18.8,2.8,6.1,2.8,3.9,2.9,60.6,10.0,2.9,2.3,74.0,8.0,0.0,1.9,5.7,3.4,4.5,3.3,0.0,0.4,0.2317,0.3223,0.1685,0.0511,0.7736,0.1108,0.2826,0.2735,0.1414,0.2161,0.9136,0.0587,0.8185,0.7456,1.5641,0.8441,0.9771,0.0,0.9218,0.519,0.0,2.4179,0.5729,5.6692,0.2739,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,202,119,5.9,3.4,3477
51,VIRGINIA,VA,51059,Fairfax,51059471202,"Census Tract 4712.02, Fairfax County, Virginia",0.776441855552,5094,605,2359,80,2188,136,354,168,80,55,65509,8660,115,107,579,126,1013,341,412,160,97,92,2253,781,273,163,1265,179,0,17,61,50,99,72,0,17,7.0,2.9,2.5,1.7,65509.0,8660.0,3.0,2.8,11.4,2.9,19.9,6.3,8.2,3.3,4.4,4.2,44.2,14.4,5.9,3.5,53.6,7.4,0.0,1.4,2.8,2.3,4.5,3.3,0.0,0.3,0.3951,0.1974,0.0805,0.1272,0.8002,0.1231,0.3246,0.3608,0.2908,0.2602,1.2364,0.1009,0.6424,0.868,1.5104,0.8153,0.9489,0.0,0.7664,0.519,0.0,2.2343,0.5003,5.7813,0.2937,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,394,222,7.8,4.0,8953
51,VIRGINIA,VA,51059,Fairfax,51059471301,"Census Tract 4713.01, Fairfax County, Virginia",0.276145169726,4573,347,1588,38,1574,44,202,102,53,41,42447,3858,350,136,210,53,1060,235,119,65,132,78,3036,412,375,133,774,113,0,12,170,72,74,55,0,12,4.4,2.2,1.8,1.4,42447.0,3858.0,11.3,4.0,4.6,1.1,23.2,4.8,2.6,1.4,8.4,4.9,66.4,7.5,8.9,3.1,48.7,7.1,0.0,2.0,10.8,4.6,4.7,3.5,0.0,0.3,0.2387,0.1041,0.2965,0.5769,1.2162,0.2606,0.0548,0.6131,0.0069,0.6067,1.2815,0.111,0.8574,0.9351,1.7925,0.9457,0.9409,0.0,0.983,0.5403,0.0,2.4642,0.5889,6.7544,0.4468,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,3,511,224,11.2,4.6,3328
51,VIRGINIA,VA,51059,Fairfax,51059471303,"Census Tract 4713.03, Fairfax County, Virginia",0.530067466638,4313,445,1820,47,1715,81,325,221,71,48,56790,8279,125,111,417,75,733,172,171,71,85,58,2350,519,353,264,1319,130,0,12,99,61,123,69,0,12,7.5,4.8,2.6,1.8,56790.0,8279.0,3.8,3.3,9.7,1.7,17.0,3.6,4.0,1.7,5.0,3.4,54.5,10.6,8.7,6.5,72.5,6.9,0.0,1.8,5.8,3.6,7.2,4.0,0.0,0.3,0.4261,0.2108,0.1291,0.1831,0.9491,0.1814,0.2411,0.1836,0.0379,0.3284,0.791,0.048,0.7594,0.9303,1.6897,0.901,0.9755,0.0,0.9239,0.6829,0.0,2.5823,0.638,6.0121,0.3264,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,3,440,267,10.2,5.7,1103
51,VIRGINIA,VA,51059,Fairfax,51059471304,"Census Tract 4713.04, Fairfax County, Virginia",0.566432097406,1849,88,660,14,653,15,44,29,24,21,69888,7902,15,18,310,24,474,49,129,50,33,25,499,144,55,62,0,17,0,12,0,17,5,7,0,12,2.4,1.5,2.4,2.2,69888.0,7902.0,1.2,1.4,16.8,1.5,25.6,2.4,7.1,2.6,5.1,3.8,27.0,7.7,3.2,3.6,0.0,2.6,0.0,4.8,0.0,2.6,0.8,1.1,0.0,0.6,0.1046,0.183,0.0651,0.0373,0.39,0.0246,0.5961,0.7584,0.2076,0.3379,1.9,0.4205,0.3874,0.7674,1.1548,0.6131,0.0,0.0,0.0,0.1025,0.0,0.1025,0.0117,3.5473,0.0332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,44,2.7,2.4,789
51,VIRGINIA,VA,51059,Fairfax,51059471401,"Census Tract 4714.01, Fairfax County, Virginia",0.532979447922,3932,291,1377,42,1348,55,233,113,113,79,45999,6145,352,108,574,91,843,181,248,84,98,52,1798,360,221,119,379,100,0,12,77,64,57,32,8,3,5.9,2.9,4.9,3.3,45999.0,6145.0,12.7,3.8,14.6,2.5,21.4,4.3,6.3,2.2,7.3,3.9,45.7,8.5,5.9,3.2,27.5,7.3,0.0,2.3,5.7,4.8,4.2,2.4,0.2,0.1,0.3305,0.5459,0.2453,0.6323,1.754,0.4382,0.479,0.4742,0.1542,0.5157,1.6231,0.2417,0.6615,0.868,1.5295,0.8281,0.8568,0.0,0.9218,0.4981,0.5636,2.8403,0.74,7.7469,0.6009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,362,191,9.2,4.6,1994
51,VIRGINIA,VA,51059,Fairfax,51059471402,"Census Tract 4714.02, Fairfax County, Virginia",0.76856691916,3301,275,1237,24,1146,70,339,181,52,39,41097,5819,421,142,305,67,789,153,198,85,133,60,1812,382,324,123,229,73,35,48,51,29,57,55,9,4,10.3,5.6,2.7,1.9,41097.0,5819.0,18.4,5.9,9.2,2.1,23.9,4.2,6.1,2.5,11.6,5.2,54.9,10.6,10.7,4.0,18.5,5.9,2.8,3.9,4.5,2.5,5.0,4.7,0.3,0.1,0.5542,0.2231,0.3189,0.8249,1.9211,0.489,0.2161,0.6615,0.1414,0.7823,1.8013,0.357,0.7632,0.9494,1.7126,0.9154,0.7765,0.6942,0.8755,0.5606,0.6221,3.5289,0.9354,8.9639,0.7753,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,462,232,14.1,6.6,1461
51,VIRGINIA,VA,51059,Fairfax,51059480100,"Census Tract 4801, Fairfax County, Virginia",13.54060679255,4060,274,1481,44,1349,70,131,89,93,48,107535,14145,63,45,1012,97,934,131,285,88,40,30,886,353,53,58,0,17,8,14,8,18,37,30,16,32,3.2,2.2,5.5,2.7,107535.0,14145.0,2.2,1.5,24.9,2.0,23.0,2.8,7.0,2.0,3.0,2.3,21.8,8.6,1.3,1.5,0.0,1.1,0.5,0.9,0.6,1.4,2.7,2.2,0.4,0.8,0.1596,0.6185,0.0053,0.0857,0.8691,0.1514,0.9196,0.595,0.2022,0.1352,1.852,0.3874,0.3097,0.5609,0.8706,0.4284,0.0,0.516,0.3507,0.3502,0.6573,1.8742,0.3609,5.4659,0.2429,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,39,26,1.0,0.6,2036
51,VIRGINIA,VA,51059,Fairfax,51059480201,"Census Tract 4802.01, Fairfax County, Virginia",2.580951714974,4572,283,1554,25,1524,47,142,95,60,41,115903,17364,38,30,1010,105,1094,129,240,84,32,29,1200,378,115,83,0,17,0,12,0,17,0,12,9,4,3.1,2.1,2.8,1.9,115903.0,17364.0,1.2,0.9,22.1,2.4,23.9,2.4,5.3,1.8,2.1,1.9,26.2,8.1,2.6,1.9,0.0,1.1,0.0,2.1,0.0,1.1,0.0,2.1,0.2,0.1,0.1506,0.2348,0.0021,0.0373,0.4248,0.0316,0.8467,0.6615,0.095,0.0756,1.6788,0.2769,0.3789,0.719,1.0979,0.5828,0.0,0.0,0.0,0.0,0.5636,0.5636,0.0545,3.7651,0.0508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,0.5,0.7,2504
